Date,Day_of_Week,Item,Category,Produced_Qty,Sold_Qty,Waste_Qty,Price_Per_Unit,Revenue,Waste_Loss,Expiry_Days
2023-12-14,Thursday,Pizza Slice,FastFood,88,69,19,150,10350,2850,1
2023-12-14,Thursday,Muffin,Bakery,70,56,14,50,2800,700,2
2023-12-14,Thursday,Donut,Bakery,71,58,13,45,2610,585,2
2023-12-14,Thursday,Cookies,Bakery,142,135,7,20,2700,140,7
2023-12-14,Thursday,Brownie,Bakery,57,56,1,70,3920,70,3
2023-12-14,Thursday,Roll,FastFood,86,63,23,80,5040,1840,1
2023-12-14,Thursday,Samosa,FastFood,207,200,7,25,5000,175,1
2023-12-14,Thursday,Puff,FastFood,127,124,3,35,4340,105,2
2023-12-14,Thursday,Bun,Bakery,134,110,24,20,2200,480,1
2023-12-14,Thursday,Garlic Bread,Bakery,81,74,7,110,8140,770,2
2023-12-14,Thursday,Cold Coffee,Beverage,53,35,18,140,4900,2520,1
2023-12-14,Thursday,Tea,Beverage,291,283,8,20,5660,160,0
2023-12-14,Thursday,Juice,Beverage,112,94,18,60,5640,1080,1
2023-12-14,Thursday,Wrap,FastFood,84,71,13,130,9230,1690,1
2023-12-14,Thursday,Croissant,Bakery,41,31,10,80,2480,800,2
2023-12-15,Friday,Bread,Bakery,129,119,10,30,3570,300,1
2023-12-15,Friday,Cake,Bakery,29,22,7,350,7700,2450,2
2023-12-15,Friday,Pastry,Bakery,97,84,13,60,5040,780,1
2023-12-15,Friday,Sandwich,FastFood,119,111,8,90,9990,720,1
2023-12-15,Friday,Burger,FastFood,83,61,22,120,7320,2640,1
2023-12-15,Friday,Pizza Slice,FastFood,81,66,15,150,9900,2250,1
2023-12-15,Friday,Muffin,Bakery,79,68,11,50,3400,550,2
2023-12-15,Friday,Donut,Bakery,80,77,3,45,3465,135,2
2023-12-15,Friday,Cookies,Bakery,159,152,7,20,3040,140,7
2023-12-15,Friday,Brownie,Bakery,61,56,5,70,3920,350,3
2023-12-15,Friday,Roll,FastFood,91,80,11,80,6400,880,1
2023-12-15,Friday,Samosa,FastFood,216,200,16,25,5000,400,1
2023-12-15,Friday,Puff,FastFood,136,127,9,35,4445,315,2
2023-12-15,Friday,Bun,Bakery,146,135,11,20,2700,220,1
2023-12-15,Friday,Garlic Bread,Bakery,52,39,13,110,4290,1430,2
2023-12-15,Friday,Cold Coffee,Beverage,53,29,24,140,4060,3360,1
2023-12-15,Friday,Tea,Beverage,273,262,11,20,5240,220,0
2023-12-15,Friday,Juice,Beverage,115,104,11,60,6240,660,1
2023-12-15,Friday,Wrap,FastFood,85,78,7,130,10140,910,1
2023-12-15,Friday,Croissant,Bakery,58,50,8,80,4000,640,2
2023-12-16,Saturday,Bread,Bakery,151,141,10,30,4230,300,1
2023-12-16,Saturday,Cake,Bakery,44,38,6,350,13300,2100,2
2023-12-16,Saturday,Pastry,Bakery,109,86,23,60,5160,1380,1
2023-12-16,Saturday,Sandwich,FastFood,104,97,7,90,8730,630,1
2023-12-16,Saturday,Burger,FastFood,122,105,17,120,12600,2040,1
2023-12-16,Saturday,Pizza Slice,FastFood,85,64,21,150,9600,3150,1
2023-12-16,Saturday,Muffin,Bakery,114,108,6,50,5400,300,2
2023-12-16,Saturday,Donut,Bakery,86,75,11,45,3375,495,2
2023-12-16,Saturday,Cookies,Bakery,179,173,6,20,3460,120,7
2023-12-16,Saturday,Brownie,Bakery,73,73,0,70,5110,0,3
2023-12-16,Saturday,Roll,FastFood,111,99,12,80,7920,960,1
2023-12-16,Saturday,Samosa,FastFood,238,219,19,25,5475,475,1
2023-12-16,Saturday,Puff,FastFood,145,142,3,35,4970,105,2
2023-12-16,Saturday,Bun,Bakery,156,135,21,20,2700,420,1
2023-12-16,Saturday,Garlic Bread,Bakery,72,59,13,110,6490,1430,2
2023-12-16,Saturday,Cold Coffee,Beverage,48,26,22,140,3640,3080,1
2023-12-16,Saturday,Tea,Beverage,311,299,12,20,5980,240,0
2023-12-16,Saturday,Juice,Beverage,116,108,8,60,6480,480,1
2023-12-16,Saturday,Wrap,FastFood,105,98,7,130,12740,910,1
2023-12-16,Saturday,Croissant,Bakery,80,76,4,80,6080,320,2
2023-12-17,Sunday,Bread,Bakery,132,122,10,30,3660,300,1
2023-12-17,Sunday,Cake,Bakery,48,42,6,350,14700,2100,2
2023-12-17,Sunday,Pastry,Bakery,86,70,16,60,4200,960,1
2023-12-17,Sunday,Sandwich,FastFood,122,100,22,90,9000,1980,1
2023-12-17,Sunday,Burger,FastFood,110,90,20,120,10800,2400,1
2023-12-17,Sunday,Pizza Slice,FastFood,95,85,10,150,12750,1500,1
2023-12-17,Sunday,Muffin,Bakery,116,108,8,50,5400,400,2
2023-12-17,Sunday,Donut,Bakery,80,77,3,45,3465,135,2
2023-12-17,Sunday,Cookies,Bakery,170,169,1,20,3380,20,7
2023-12-17,Sunday,Brownie,Bakery,68,66,2,70,4620,140,3
2023-12-17,Sunday,Roll,FastFood,99,75,24,80,6000,1920,1
2023-12-17,Sunday,Samosa,FastFood,214,193,21,25,4825,525,1
2023-12-17,Sunday,Puff,FastFood,135,124,11,35,4340,385,2
2023-12-17,Sunday,Bun,Bakery,156,149,7,20,2980,140,1
2023-12-17,Sunday,Garlic Bread,Bakery,73,67,6,110,7370,660,2
2023-12-17,Sunday,Cold Coffee,Beverage,62,43,19,140,6020,2660,1
2023-12-17,Sunday,Tea,Beverage,317,303,14,20,6060,280,0
2023-12-17,Sunday,Juice,Beverage,133,116,17,60,6960,1020,1
2023-12-17,Sunday,Wrap,FastFood,89,78,11,130,10140,1430,1
2023-12-17,Sunday,Croissant,Bakery,77,66,11,80,5280,880,2
2023-12-18,Monday,Bread,Bakery,136,119,17,30,3570,510,1
2023-12-18,Monday,Cake,Bakery,46,43,3,350,15050,1050,2
2023-12-18,Monday,Pastry,Bakery,95,71,24,60,4260,1440,1
2023-12-18,Monday,Sandwich,FastFood,100,78,22,90,7020,1980,1
2023-12-18,Monday,Burger,FastFood,105,86,19,120,10320,2280,1
2023-12-18,Monday,Pizza Slice,FastFood,56,45,11,150,6750,1650,1
2023-12-18,Monday,Muffin,Bakery,96,85,11,50,4250,550,2
2023-12-18,Monday,Donut,Bakery,63,59,4,45,2655,180,2
2023-12-18,Monday,Cookies,Bakery,169,165,4,20,3300,80,7
2023-12-18,Monday,Brownie,Bakery,72,66,6,70,4620,420,3
2023-12-18,Monday,Roll,FastFood,94,88,6,80,7040,480,1
2023-12-18,Monday,Samosa,FastFood,202,189,13,25,4725,325,1
2023-12-18,Monday,Puff,FastFood,121,115,6,35,4025,210,2
2023-12-18,Monday,Bun,Bakery,144,133,11,20,2660,220,1
2023-12-18,Monday,Garlic Bread,Bakery,83,75,8,110,8250,880,2
2023-12-18,Monday,Cold Coffee,Beverage,57,50,7,140,7000,980,1
2023-12-18,Monday,Tea,Beverage,260,253,7,20,5060,140,0
2023-12-18,Monday,Juice,Beverage,123,109,14,60,6540,840,1
2023-12-18,Monday,Wrap,FastFood,81,73,8,130,9490,1040,1
2023-12-18,Monday,Croissant,Bakery,68,57,11,80,4560,880,2
2023-12-19,Tuesday,Bread,Bakery,111,96,15,30,2880,450,1
2023-12-19,Tuesday,Cake,Bakery,48,37,11,350,12950,3850,2
2023-12-19,Tuesday,Pastry,Bakery,94,89,5,60,5340,300,1
2023-12-19,Tuesday,Sandwich,FastFood,99,94,5,90,8460,450,1
2023-12-19,Tuesday,Burger,FastFood,108,93,15,120,11160,1800,1
2023-12-19,Tuesday,Pizza Slice,FastFood,64,48,16,150,7200,2400,1
2023-12-19,Tuesday,Muffin,Bakery,71,58,13,50,2900,650,2
2023-12-19,Tuesday,Donut,Bakery,80,74,6,45,3330,270,2
2023-12-19,Tuesday,Cookies,Bakery,136,131,5,20,2620,100,7
2023-12-19,Tuesday,Brownie,Bakery,61,61,0,70,4270,0,3
2023-12-19,Tuesday,Roll,FastFood,107,102,5,80,8160,400,1
2023-12-19,Tuesday,Samosa,FastFood,210,203,7,25,5075,175,1
2023-12-19,Tuesday,Puff,FastFood,122,116,6,35,4060,210,2
2023-12-19,Tuesday,Bun,Bakery,140,132,8,20,2640,160,1
2023-12-19,Tuesday,Garlic Bread,Bakery,79,67,12,110,7370,1320,2
2023-12-19,Tuesday,Cold Coffee,Beverage,73,57,16,140,7980,2240,1
2023-12-19,Tuesday,Tea,Beverage,261,256,5,20,5120,100,0
2023-12-19,Tuesday,Juice,Beverage,125,102,23,60,6120,1380,1
2023-12-19,Tuesday,Wrap,FastFood,78,57,21,130,7410,2730,1
2023-12-19,Tuesday,Croissant,Bakery,69,64,5,80,5120,400,2
2023-12-20,Wednesday,Bread,Bakery,138,126,12,30,3780,360,1
2023-12-20,Wednesday,Cake,Bakery,55,46,9,350,16100,3150,2
2023-12-20,Wednesday,Pastry,Bakery,93,84,9,60,5040,540,1
2023-12-20,Wednesday,Sandwich,FastFood,119,100,19,90,9000,1710,1
2023-12-20,Wednesday,Burger,FastFood,99,75,24,120,9000,2880,1
2023-12-20,Wednesday,Pizza Slice,FastFood,65,48,17,150,7200,2550,1
2023-12-20,Wednesday,Muffin,Bakery,100,94,6,50,4700,300,2
2023-12-20,Wednesday,Donut,Bakery,87,82,5,45,3690,225,2
2023-12-20,Wednesday,Cookies,Bakery,151,150,1,20,3000,20,7
2023-12-20,Wednesday,Brownie,Bakery,59,57,2,70,3990,140,3
2023-12-20,Wednesday,Roll,FastFood,98,84,14,80,6720,1120,1
2023-12-20,Wednesday,Samosa,FastFood,207,195,12,25,4875,300,1
2023-12-20,Wednesday,Puff,FastFood,138,132,6,35,4620,210,2
2023-12-20,Wednesday,Bun,Bakery,145,128,17,20,2560,340,1
2023-12-20,Wednesday,Garlic Bread,Bakery,81,71,10,110,7810,1100,2
2023-12-20,Wednesday,Cold Coffee,Beverage,42,37,5,140,5180,700,1
2023-12-20,Wednesday,Tea,Beverage,291,279,12,20,5580,240,0
2023-12-20,Wednesday,Juice,Beverage,106,101,5,60,6060,300,1
2023-12-20,Wednesday,Wrap,FastFood,69,51,18,130,6630,2340,1
2023-12-20,Wednesday,Croissant,Bakery,67,58,9,80,4640,720,2
2023-12-21,Thursday,Bread,Bakery,128,109,19,30,3270,570,1
2023-12-21,Thursday,Cake,Bakery,51,47,4,350,16450,1400,2
2023-12-21,Thursday,Pastry,Bakery,91,74,17,60,4440,1020,1
2023-12-21,Thursday,Sandwich,FastFood,90,82,8,90,7380,720,1
2023-12-21,Thursday,Burger,FastFood,79,63,16,120,7560,1920,1
2023-12-21,Thursday,Pizza Slice,FastFood,85,68,17,150,10200,2550,1
2023-12-21,Thursday,Muffin,Bakery,80,71,9,50,3550,450,2
2023-12-21,Thursday,Donut,Bakery,82,75,7,45,3375,315,2
2023-12-21,Thursday,Cookies,Bakery,159,157,2,20,3140,40,7
2023-12-21,Thursday,Brownie,Bakery,46,46,0,70,3220,0,3
2023-12-21,Thursday,Roll,FastFood,95,81,14,80,6480,1120,1
2023-12-21,Thursday,Samosa,FastFood,210,191,19,25,4775,475,1
2023-12-21,Thursday,Puff,FastFood,149,146,3,35,5110,105,2
2023-12-21,Thursday,Bun,Bakery,140,121,19,20,2420,380,1
2023-12-21,Thursday,Garlic Bread,Bakery,63,56,7,110,6160,770,2
2023-12-21,Thursday,Cold Coffee,Beverage,70,49,21,140,6860,2940,1
2023-12-21,Thursday,Tea,Beverage,272,259,13,20,5180,260,0
2023-12-21,Thursday,Juice,Beverage,116,94,22,60,5640,1320,1
2023-12-21,Thursday,Wrap,FastFood,94,89,5,130,11570,650,1
2023-12-21,Thursday,Croissant,Bakery,42,36,6,80,2880,480,2
2023-12-22,Friday,Bread,Bakery,133,121,12,30,3630,360,1
2023-12-22,Friday,Cake,Bakery,49,35,14,350,12250,4900,2
2023-12-22,Friday,Pastry,Bakery,71,56,15,60,3360,900,1
2023-12-22,Friday,Sandwich,FastFood,85,64,21,90,5760,1890,1
2023-12-22,Friday,Burger,FastFood,90,76,14,120,9120,1680,1
2023-12-22,Friday,Pizza Slice,FastFood,85,76,9,150,11400,1350,1
2023-12-22,Friday,Muffin,Bakery,104,100,4,50,5000,200,2
2023-12-22,Friday,Donut,Bakery,60,56,4,45,2520,180,2
2023-12-22,Friday,Cookies,Bakery,147,141,6,20,2820,120,7
2023-12-22,Friday,Brownie,Bakery,50,44,6,70,3080,420,3
2023-12-22,Friday,Roll,FastFood,86,69,17,80,5520,1360,1
2023-12-22,Friday,Samosa,FastFood,213,189,24,25,4725,600,1
2023-12-22,Friday,Puff,FastFood,136,128,8,35,4480,280,2
2023-12-22,Friday,Bun,Bakery,137,129,8,20,2580,160,1
2023-12-22,Friday,Garlic Bread,Bakery,72,68,4,110,7480,440,2
2023-12-22,Friday,Cold Coffee,Beverage,62,54,8,140,7560,1120,1
2023-12-22,Friday,Tea,Beverage,281,278,3,20,5560,60,0
2023-12-22,Friday,Juice,Beverage,97,87,10,60,5220,600,1
2023-12-22,Friday,Wrap,FastFood,78,67,11,130,8710,1430,1
2023-12-22,Friday,Croissant,Bakery,42,37,5,80,2960,400,2
2023-12-23,Saturday,Bread,Bakery,152,146,6,30,4380,180,1
2023-12-23,Saturday,Cake,Bakery,60,49,11,350,17150,3850,2
2023-12-23,Saturday,Pastry,Bakery,109,100,9,60,6000,540,1
2023-12-23,Saturday,Sandwich,FastFood,128,105,23,90,9450,2070,1
2023-12-23,Saturday,Burger,FastFood,92,83,9,120,9960,1080,1
2023-12-23,Saturday,Pizza Slice,FastFood,73,65,8,150,9750,1200,1
2023-12-23,Saturday,Muffin,Bakery,82,76,6,50,3800,300,2
2023-12-23,Saturday,Donut,Bakery,98,95,3,45,4275,135,2
2023-12-23,Saturday,Cookies,Bakery,176,171,5,20,3420,100,7
2023-12-23,Saturday,Brownie,Bakery,87,81,6,70,5670,420,3
2023-12-23,Saturday,Roll,FastFood,94,81,13,80,6480,1040,1
2023-12-23,Saturday,Samosa,FastFood,236,219,17,25,5475,425,1
2023-12-23,Saturday,Puff,FastFood,157,154,3,35,5390,105,2
2023-12-23,Saturday,Bun,Bakery,172,159,13,20,3180,260,1
2023-12-23,Saturday,Garlic Bread,Bakery,92,82,10,110,9020,1100,2
2023-12-23,Saturday,Cold Coffee,Beverage,81,69,12,140,9660,1680,1
2023-12-23,Saturday,Tea,Beverage,305,301,4,20,6020,80,0
2023-12-23,Saturday,Juice,Beverage,130,116,14,60,6960,840,1
2023-12-23,Saturday,Wrap,FastFood,101,96,5,130,12480,650,1
2023-12-23,Saturday,Croissant,Bakery,49,46,3,80,3680,240,2
2023-12-24,Sunday,Bread,Bakery,126,107,19,30,3210,570,1
2023-12-24,Sunday,Cake,Bakery,33,20,13,350,7000,4550,2
2023-12-24,Sunday,Pastry,Bakery,109,100,9,60,6000,540,1
2023-12-24,Sunday,Sandwich,FastFood,103,83,20,90,7470,1800,1
2023-12-24,Sunday,Burger,FastFood,93,84,9,120,10080,1080,1
2023-12-24,Sunday,Pizza Slice,FastFood,66,43,23,150,6450,3450,1
2023-12-24,Sunday,Muffin,Bakery,101,91,10,50,4550,500,2
2023-12-24,Sunday,Donut,Bakery,74,70,4,45,3150,180,2
2023-12-24,Sunday,Cookies,Bakery,185,179,6,20,3580,120,7
2023-12-24,Sunday,Brownie,Bakery,58,51,7,70,3570,490,3
2023-12-24,Sunday,Roll,FastFood,120,114,6,80,9120,480,1
2023-12-24,Sunday,Samosa,FastFood,246,230,16,25,5750,400,1
2023-12-24,Sunday,Puff,FastFood,165,161,4,35,5635,140,2
2023-12-24,Sunday,Bun,Bakery,157,144,13,20,2880,260,1
2023-12-24,Sunday,Garlic Bread,Bakery,82,71,11,110,7810,1210,2
2023-12-24,Sunday,Cold Coffee,Beverage,75,55,20,140,7700,2800,1
2023-12-24,Sunday,Tea,Beverage,302,299,3,20,5980,60,0
2023-12-24,Sunday,Juice,Beverage,114,98,16,60,5880,960,1
2023-12-24,Sunday,Wrap,FastFood,90,85,5,130,11050,650,1
2023-12-24,Sunday,Croissant,Bakery,60,47,13,80,3760,1040,2
2023-12-25,Monday,Bread,Bakery,112,102,10,30,3060,300,1
2023-12-25,Monday,Cake,Bakery,40,30,10,350,10500,3500,2
2023-12-25,Monday,Pastry,Bakery,87,73,14,60,4380,840,1
2023-12-25,Monday,Sandwich,FastFood,100,84,16,90,7560,1440,1
2023-12-25,Monday,Burger,FastFood,85,65,20,120,7800,2400,1
2023-12-25,Monday,Pizza Slice,FastFood,82,63,19,150,9450,2850,1
2023-12-25,Monday,Muffin,Bakery,80,71,9,50,3550,450,2
2023-12-25,Monday,Donut,Bakery,89,75,14,45,3375,630,2
2023-12-25,Monday,Cookies,Bakery,140,140,0,20,2800,0,7
2023-12-25,Monday,Brownie,Bakery,48,47,1,70,3290,70,3
2023-12-25,Monday,Roll,FastFood,107,99,8,80,7920,640,1
2023-12-25,Monday,Samosa,FastFood,193,171,22,25,4275,550,1
2023-12-25,Monday,Puff,FastFood,149,139,10,35,4865,350,2
2023-12-25,Monday,Bun,Bakery,130,119,11,20,2380,220,1
2023-12-25,Monday,Garlic Bread,Bakery,70,58,12,110,6380,1320,2
2023-12-25,Monday,Cold Coffee,Beverage,41,25,16,140,3500,2240,1
2023-12-25,Monday,Tea,Beverage,274,268,6,20,5360,120,0
2023-12-25,Monday,Juice,Beverage,101,81,20,60,4860,1200,1
2023-12-25,Monday,Wrap,FastFood,79,71,8,130,9230,1040,1
2023-12-25,Monday,Croissant,Bakery,51,45,6,80,3600,480,2
2023-12-26,Tuesday,Bread,Bakery,121,103,18,30,3090,540,1
2023-12-26,Tuesday,Cake,Bakery,41,38,3,350,13300,1050,2
2023-12-26,Tuesday,Pastry,Bakery,66,53,13,60,3180,780,1
2023-12-26,Tuesday,Sandwich,FastFood,104,85,19,90,7650,1710,1
2023-12-26,Tuesday,Burger,FastFood,88,67,21,120,8040,2520,1
2023-12-26,Tuesday,Pizza Slice,FastFood,62,46,16,150,6900,2400,1
2023-12-26,Tuesday,Muffin,Bakery,99,92,7,50,4600,350,2
2023-12-26,Tuesday,Donut,Bakery,91,78,13,45,3510,585,2
2023-12-26,Tuesday,Cookies,Bakery,149,142,7,20,2840,140,7
2023-12-26,Tuesday,Brownie,Bakery,48,47,1,70,3290,70,3
2023-12-26,Tuesday,Roll,FastFood,106,96,10,80,7680,800,1
2023-12-26,Tuesday,Samosa,FastFood,192,179,13,25,4475,325,1
2023-12-26,Tuesday,Puff,FastFood,139,135,4,35,4725,140,2
2023-12-26,Tuesday,Bun,Bakery,141,122,19,20,2440,380,1
2023-12-26,Tuesday,Garlic Bread,Bakery,68,55,13,110,6050,1430,2
2023-12-26,Tuesday,Cold Coffee,Beverage,59,39,20,140,5460,2800,1
2023-12-26,Tuesday,Tea,Beverage,294,282,12,20,5640,240,0
2023-12-26,Tuesday,Juice,Beverage,121,113,8,60,6780,480,1
2023-12-26,Tuesday,Wrap,FastFood,83,68,15,130,8840,1950,1
2023-12-26,Tuesday,Croissant,Bakery,66,56,10,80,4480,800,2
2023-12-27,Wednesday,Bread,Bakery,125,120,5,30,3600,150,1
2023-12-27,Wednesday,Cake,Bakery,56,48,8,350,16800,2800,2
2023-12-27,Wednesday,Pastry,Bakery,78,57,21,60,3420,1260,1
2023-12-27,Wednesday,Sandwich,FastFood,118,102,16,90,9180,1440,1
2023-12-27,Wednesday,Burger,FastFood,102,88,14,120,10560,1680,1
2023-12-27,Wednesday,Pizza Slice,FastFood,78,69,9,150,10350,1350,1
2023-12-27,Wednesday,Muffin,Bakery,98,86,12,50,4300,600,2
2023-12-27,Wednesday,Donut,Bakery,75,64,11,45,2880,495,2
2023-12-27,Wednesday,Cookies,Bakery,144,140,4,20,2800,80,7
2023-12-27,Wednesday,Brownie,Bakery,50,43,7,70,3010,490,3
2023-12-27,Wednesday,Roll,FastFood,99,92,7,80,7360,560,1
2023-12-27,Wednesday,Samosa,FastFood,209,202,7,25,5050,175,1
2023-12-27,Wednesday,Puff,FastFood,143,140,3,35,4900,105,2
2023-12-27,Wednesday,Bun,Bakery,133,117,16,20,2340,320,1
2023-12-27,Wednesday,Garlic Bread,Bakery,59,56,3,110,6160,330,2
2023-12-27,Wednesday,Cold Coffee,Beverage,73,61,12,140,8540,1680,1
2023-12-27,Wednesday,Tea,Beverage,294,285,9,20,5700,180,0
2023-12-27,Wednesday,Juice,Beverage,98,79,19,60,4740,1140,1
2023-12-27,Wednesday,Wrap,FastFood,65,48,17,130,6240,2210,1
2023-12-27,Wednesday,Croissant,Bakery,48,36,12,80,2880,960,2
2023-12-28,Thursday,Bread,Bakery,111,88,23,30,2640,690,1
2023-12-28,Thursday,Cake,Bakery,59,51,8,350,17850,2800,2
2023-12-28,Thursday,Pastry,Bakery,73,59,14,60,3540,840,1
2023-12-28,Thursday,Sandwich,FastFood,116,109,7,90,9810,630,1
2023-12-28,Thursday,Burger,FastFood,99,92,7,120,11040,840,1
2023-12-28,Thursday,Pizza Slice,FastFood,71,56,15,150,8400,2250,1
2023-12-28,Thursday,Muffin,Bakery,83,73,10,50,3650,500,2
2023-12-28,Thursday,Donut,Bakery,77,66,11,45,2970,495,2
2023-12-28,Thursday,Cookies,Bakery,154,153,1,20,3060,20,7
2023-12-28,Thursday,Brownie,Bakery,56,53,3,70,3710,210,3
2023-12-28,Thursday,Roll,FastFood,101,77,24,80,6160,1920,1
2023-12-28,Thursday,Samosa,FastFood,192,169,23,25,4225,575,1
2023-12-28,Thursday,Puff,FastFood,122,113,9,35,3955,315,2
2023-12-28,Thursday,Bun,Bakery,159,136,23,20,2720,460,1
2023-12-28,Thursday,Garlic Bread,Bakery,84,79,5,110,8690,550,2
2023-12-28,Thursday,Cold Coffee,Beverage,44,26,18,140,3640,2520,1
2023-12-28,Thursday,Tea,Beverage,278,268,10,20,5360,200,0
2023-12-28,Thursday,Juice,Beverage,109,85,24,60,5100,1440,1
2023-12-28,Thursday,Wrap,FastFood,63,49,14,130,6370,1820,1
2023-12-28,Thursday,Croissant,Bakery,43,34,9,80,2720,720,2
2023-12-29,Friday,Bread,Bakery,108,87,21,30,2610,630,1
2023-12-29,Friday,Cake,Bakery,42,31,11,350,10850,3850,2
2023-12-29,Friday,Pastry,Bakery,74,55,19,60,3300,1140,1
2023-12-29,Friday,Sandwich,FastFood,104,99,5,90,8910,450,1
2023-12-29,Friday,Burger,FastFood,109,92,17,120,11040,2040,1
2023-12-29,Friday,Pizza Slice,FastFood,75,69,6,150,10350,900,1
2023-12-29,Friday,Muffin,Bakery,90,82,8,50,4100,400,2
2023-12-29,Friday,Donut,Bakery,92,81,11,45,3645,495,2
2023-12-29,Friday,Cookies,Bakery,136,136,0,20,2720,0,7
2023-12-29,Friday,Brownie,Bakery,55,50,5,70,3500,350,3
2023-12-29,Friday,Roll,FastFood,103,89,14,80,7120,1120,1
2023-12-29,Friday,Samosa,FastFood,187,182,5,25,4550,125,1
2023-12-29,Friday,Puff,FastFood,118,111,7,35,3885,245,2
2023-12-29,Friday,Bun,Bakery,130,107,23,20,2140,460,1
2023-12-29,Friday,Garlic Bread,Bakery,71,63,8,110,6930,880,2
2023-12-29,Friday,Cold Coffee,Beverage,73,58,15,140,8120,2100,1
2023-12-29,Friday,Tea,Beverage,265,258,7,20,5160,140,0
2023-12-29,Friday,Juice,Beverage,129,120,9,60,7200,540,1
2023-12-29,Friday,Wrap,FastFood,94,83,11,130,10790,1430,1
2023-12-29,Friday,Croissant,Bakery,49,42,7,80,3360,560,2
2023-12-30,Saturday,Bread,Bakery,136,119,17,30,3570,510,1
2023-12-30,Saturday,Cake,Bakery,53,45,8,350,15750,2800,2
2023-12-30,Saturday,Pastry,Bakery,77,67,10,60,4020,600,1
2023-12-30,Saturday,Sandwich,FastFood,106,89,17,90,8010,1530,1
2023-12-30,Saturday,Burger,FastFood,91,74,17,120,8880,2040,1
2023-12-30,Saturday,Pizza Slice,FastFood,89,69,20,150,10350,3000,1
2023-12-30,Saturday,Muffin,Bakery,92,89,3,50,4450,150,2
2023-12-30,Saturday,Donut,Bakery,75,72,3,45,3240,135,2
2023-12-30,Saturday,Cookies,Bakery,164,161,3,20,3220,60,7
2023-12-30,Saturday,Brownie,Bakery,82,76,6,70,5320,420,3
2023-12-30,Saturday,Roll,FastFood,104,83,21,80,6640,1680,1
2023-12-30,Saturday,Samosa,FastFood,225,209,16,25,5225,400,1
2023-12-30,Saturday,Puff,FastFood,135,127,8,35,4445,280,2
2023-12-30,Saturday,Bun,Bakery,149,130,19,20,2600,380,1
2023-12-30,Saturday,Garlic Bread,Bakery,87,74,13,110,8140,1430,2
2023-12-30,Saturday,Cold Coffee,Beverage,72,61,11,140,8540,1540,1
2023-12-30,Saturday,Tea,Beverage,324,312,12,20,6240,240,0
2023-12-30,Saturday,Juice,Beverage,142,129,13,60,7740,780,1
2023-12-30,Saturday,Wrap,FastFood,103,85,18,130,11050,2340,1
2023-12-30,Saturday,Croissant,Bakery,64,50,14,80,4000,1120,2
2023-12-31,Sunday,Bread,Bakery,124,103,21,30,3090,630,1
2023-12-31,Sunday,Cake,Bakery,34,31,3,350,10850,1050,2
2023-12-31,Sunday,Pastry,Bakery,111,87,24,60,5220,1440,1
2023-12-31,Sunday,Sandwich,FastFood,112,94,18,90,8460,1620,1
2023-12-31,Sunday,Burger,FastFood,88,74,14,120,8880,1680,1
2023-12-31,Sunday,Pizza Slice,FastFood,70,47,23,150,7050,3450,1
2023-12-31,Sunday,Muffin,Bakery,91,79,12,50,3950,600,2
2023-12-31,Sunday,Donut,Bakery,87,81,6,45,3645,270,2
2023-12-31,Sunday,Cookies,Bakery,178,172,6,20,3440,120,7
2023-12-31,Sunday,Brownie,Bakery,77,73,4,70,5110,280,3
2023-12-31,Sunday,Roll,FastFood,103,85,18,80,6800,1440,1
2023-12-31,Sunday,Samosa,FastFood,222,207,15,25,5175,375,1
2023-12-31,Sunday,Puff,FastFood,152,144,8,35,5040,280,2
2023-12-31,Sunday,Bun,Bakery,161,145,16,20,2900,320,1
2023-12-31,Sunday,Garlic Bread,Bakery,93,83,10,110,9130,1100,2
2023-12-31,Sunday,Cold Coffee,Beverage,72,53,19,140,7420,2660,1
2023-12-31,Sunday,Tea,Beverage,324,315,9,20,6300,180,0
2023-12-31,Sunday,Juice,Beverage,126,118,8,60,7080,480,1
2023-12-31,Sunday,Wrap,FastFood,89,66,23,130,8580,2990,1
2023-12-31,Sunday,Croissant,Bakery,82,71,11,80,5680,880,2
